Zeit;Wert 1-avg[W]
2023-02-28 19:45:32.774798; 31.653286
2023-02-28 19:45:33.779936; 31.476452
2023-02-28 19:45:34.801148; 32.00148
2023-02-28 19:45:35.811239; 31.306996
2023-02-28 19:45:36.817935; 31.088988
2023-02-28 19:45:37.827776; 31.131114
2023-02-28 19:45:38.827978; 31.131114
2023-02-28 19:45:39.848045; 32.222344
2023-02-28 19:45:40.865644; 31.610684
2023-02-28 19:45:41.872132; 31.476452
2023-02-28 19:45:42.878956; 31.434088
2023-02-28 19:45:43.883120; 31.131114
2023-02-28 19:45:44.886119; 31.088988
2023-02-28 19:45:45.904879; 31.088988
2023-02-28 19:45:46.917104; 31.046862
2023-02-28 19:45:47.919812; 42.9352
2023-02-28 19:45:48.946177; 34.141338
2023-02-28 19:45:49.956918; 31.434088
2023-02-28 19:45:50.963436; 31.434088
2023-02-28 19:45:51.975812; 31.695888
2023-02-28 19:45:52.999436; 31.610684
2023-02-28 19:45:54.014071; 31.34936
2023-02-28 19:45:55.031707; 31.306996
2023-02-28 19:45:56.049540; 32.265422
2023-02-28 19:45:57.054576; 31.9158
2023-02-28 19:45:58.066187; 31.653286
2023-02-28 19:45:59.074344; 31.391724
2023-02-28 19:46:00.095059; 32.00148
2023-02-28 19:46:01.114162; 31.34936
2023-02-28 19:46:02.116388; 31.222268
2023-02-28 19:46:03.135615; 31.046862
2023-02-28 19:46:04.140258; 31.83012
2023-02-28 19:46:05.144789; 31.653286
2023-02-28 19:46:06.159468; 31.653286
2023-02-28 19:46:07.161147; 31.391724
2023-02-28 19:46:08.184171; 31.222268
2023-02-28 19:46:09.192255; 31.264632
2023-02-28 19:46:10.204798; 31.264632
2023-02-28 19:46:11.219464; 31.482878
2023-02-28 19:46:12.233396; 31.695888
2023-02-28 19:46:13.233947; 31.610684
2023-02-28 19:46:14.250100; 31.568082
2023-02-28 19:46:15.251260; 32.00148
2023-02-28 19:46:16.258220; 31.306996
2023-02-28 19:46:17.269701; 31.088988
2023-02-28 19:46:18.288955; 31.046862
2023-02-28 19:46:19.297971; 32.443684
2023-02-28 19:46:20.306294; 31.653286
2023-02-28 19:46:21.322351; 31.610684
2023-02-28 19:46:22.326689; 31.52548
2023-02-28 19:46:23.358899; 31.34936
2023-02-28 19:46:24.367416; 31.264632
2023-02-28 19:46:25.392704; 38.39773
2023-02-28 19:46:26.412203; 31.482878
2023-02-28 19:46:27.417181; 31.046862
2023-02-28 19:46:28.428815; 31.78728
2023-02-28 19:46:29.450454; 31.52548
2023-02-28 19:46:30.453407; 32.222344
2023-02-28 19:46:31.470819; 31.482878
2023-02-28 19:46:32.483222; 31.306996
2023-02-28 19:46:33.488029; 31.046862
2023-02-28 19:46:34.507001; 31.004736
2023-02-28 19:46:35.522278; 31.78728
2023-02-28 19:46:36.540174; 31.610684
2023-02-28 19:46:37.560051; 31.52548
2023-02-28 19:46:38.567368; 31.306996
2023-02-28 19:46:39.578114; 31.306996
2023-02-28 19:46:40.597402; 31.52548
2023-02-28 19:46:41.617078; 31.046862
2023-02-28 19:46:42.625540; 31.046862
2023-02-28 19:46:43.626443; 31.83012
2023-02-28 19:46:44.631492; 31.568082
2023-02-28 19:46:45.641230; 31.610684
2023-02-28 19:46:46.664228; 31.391724
2023-02-28 19:46:47.672337; 31.391724
2023-02-28 19:46:48.675306; 31.131114
2023-02-28 19:46:49.685205; 31.046862
2023-02-28 19:46:50.703684; 31.695888
2023-02-28 19:46:51.704962; 31.83012
2023-02-28 19:46:52.726983; 31.653286
2023-02-28 19:46:53.746101; 31.9158
2023-02-28 19:46:54.764947; 31.34936
2023-02-28 19:46:55.784536; 31.653286
2023-02-28 19:46:56.791804; 31.222268
2023-02-28 19:46:57.806167; 31.179904
2023-02-28 19:46:58.818515; 31.222268
2023-02-28 19:46:59.831185; 31.518816
2023-02-28 19:47:00.851731; 32.931584
2023-02-28 19:47:01.866003; 31.87296
2023-02-28 19:47:02.882446; 31.568082
2023-02-28 19:47:03.885866; 31.87296
2023-02-28 19:47:04.888948; 31.222268
2023-02-28 19:47:05.908749; 31.78728
2023-02-28 19:47:06.919383; 31.046862
2023-02-28 19:47:07.938682; 31.83012
2023-02-28 19:47:08.957961; 32.179266
2023-02-28 19:47:09.963233; 32.443684
2023-02-28 19:47:10.979418; 47.553352
2023-02-28 19:47:11.985356; 53.89748
2023-02-28 19:47:13.006685; 49.186984
2023-02-28 19:47:14.025733; 41.14068
2023-02-28 19:47:15.034481; 51.2295
2023-02-28 19:47:16.035911; 50.614746
2023-02-28 19:47:17.043927; 50.76064
2023-02-28 19:47:18.047712; 51.083844
2023-02-28 19:47:19.063783; 51.939216
2023-02-28 19:47:20.066575; 50.497174
2023-02-28 19:47:21.084786; 51.202368
2023-02-28 19:47:22.101273; 50.673532
2023-02-28 19:47:23.119756; 51.083844
2023-02-28 19:47:24.133030; 49.709632
2023-02-28 19:47:25.141883; 51.4675
2023-02-28 19:47:26.162404; 56.61306
2023-02-28 19:47:27.164241; 51.4675
2023-02-28 19:47:28.168570; 51.408
2023-02-28 19:47:29.193751; 50.937712
2023-02-28 19:47:30.202600; 51.143106
2023-02-28 19:47:31.218425; 50.614746
2023-02-28 19:47:32.239045; 50.35128
2023-02-28 19:47:33.240251; 48.43776
2023-02-28 19:47:34.248994; 39.034197
2023-02-28 19:47:35.260107; 59.338874
2023-02-28 19:47:36.283985; 32.271214
2023-02-28 19:47:37.297007; 31.700721
2023-02-28 19:47:38.319813; 31.482878
2023-02-28 19:47:39.324477; 31.13754
2023-02-28 19:47:40.341673; 31.179904
2023-02-28 19:47:41.359912; 32.136188
2023-02-28 19:47:42.374372; 31.87296
2023-02-28 19:47:43.383472; 31.391724
2023-02-28 19:47:44.383641; 32.136188
2023-02-28 19:47:45.390521; 32.09311
2023-02-28 19:47:46.398566; 31.264632
2023-02-28 19:47:47.423642; 31.9158
2023-02-28 19:47:48.429400; 31.568082
2023-02-28 19:47:49.462542; 32.222344
2023-02-28 19:47:50.476329; 31.83012
2023-02-28 19:47:51.489696; 31.610684
2023-02-28 19:47:52.514763; 31.440276
2023-02-28 19:47:53.520221; 31.222268
2023-02-28 19:47:54.523970; 31.179904
2023-02-28 19:47:55.525674; 31.13754
2023-02-28 19:47:56.549812; 31.78728
2023-02-28 19:47:57.575110; 31.74444
2023-02-28 19:47:58.588611; 31.482878
2023-02-28 19:47:59.590840; 31.306996
2023-02-28 19:48:00.618318; 31.264632
2023-02-28 19:48:01.642438; 31.264632
2023-02-28 19:48:02.660044; 31.179904
2023-02-28 19:48:03.670182; 31.179904
2023-02-28 19:48:04.679090; 32.006954
2023-02-28 19:48:05.684999; 31.83012
2023-02-28 19:48:06.701427; 31.78728
2023-02-28 19:48:07.703691; 31.78728
2023-02-28 19:48:08.759054; 31.264632
2023-02-28 19:48:09.762206; 31.222268
2023-02-28 19:48:10.766580; 31.222268
2023-02-28 19:48:11.781914; 31.568082
2023-02-28 19:48:12.802265; 31.74444
2023-02-28 19:48:13.819716; 31.7016
2023-02-28 19:48:14.827063; 31.440276
2023-02-28 19:48:15.830154; 31.440276
2023-02-28 19:48:16.833790; 31.568082
2023-02-28 19:48:17.840930; 31.222268
2023-02-28 19:48:18.858866; 31.222268
2023-02-28 19:48:19.862996; 31.179904
2023-02-28 19:48:20.881952; 33.24265
2023-02-28 19:48:21.883640; 31.653286
2023-02-28 19:48:22.886561; 31.568082
2023-02-28 19:48:23.897302; 31.264632
2023-02-28 19:48:24.912623; 31.264632
2023-02-28 19:48:25.924236; 31.87296
2023-02-28 19:48:26.937289; 31.264632
2023-02-28 19:48:27.965019; 31.046862
2023-02-28 19:48:28.991315; 31.78728
2023-02-28 19:48:30.001803; 31.87296
2023-02-28 19:48:31.007759; 31.7016
2023-02-28 19:48:32.036831; 31.482878
2023-02-28 19:48:33.047230; 31.222268
2023-02-28 19:48:34.078387; 31.13754
2023-02-28 19:48:35.102416; 31.13754
2023-02-28 19:48:36.112164; 50.701616
2023-02-28 19:48:37.120944; 59.588298
2023-02-28 19:48:38.152098; 56.12992
2023-02-28 19:48:39.155350; 57.38656
2023-02-28 19:48:40.174496; 31.78728
2023-02-28 19:48:41.182394; 31.653286
2023-02-28 19:48:42.187504; 32.050032
2023-02-28 19:48:43.198424; 31.52548
2023-02-28 19:48:44.210470; 31.78728
2023-02-28 19:48:45.233543; 32.709054
2023-02-28 19:48:46.253381; 32.136188
2023-02-28 19:48:47.270556; 32.050032
2023-02-28 19:48:48.289726; 31.78728
2023-02-28 19:48:49.301796; 31.610684
2023-02-28 19:48:50.322977; 31.52548
2023-02-28 19:48:51.330380; 31.52548
2023-02-28 19:48:52.341073; 32.136188
2023-02-28 19:48:53.360240; 32.09311
2023-02-28 19:48:54.391888; 32.136188
2023-02-28 19:48:55.396274; 32.006954
2023-02-28 19:48:56.420136; 31.87296
2023-02-28 19:48:57.445314; 31.963876
2023-02-28 19:48:58.446187; 31.482878
2023-02-28 19:48:59.455414; 31.397674
2023-02-28 19:49:00.461472; 31.52548
2023-02-28 19:49:01.484565; 32.844
2023-02-28 19:49:02.506043; 32.273514
2023-02-28 19:49:03.518947; 31.963876
2023-02-28 19:49:04.526201; 31.568082
2023-02-28 19:49:05.545008; 31.482878
2023-02-28 19:49:06.553966; 32.136188
2023-02-28 19:49:07.567945; 31.568082
2023-02-28 19:49:08.574049; 32.222344
2023-02-28 19:49:09.578842; 32.179266
2023-02-28 19:49:10.589940; 31.95864
2023-02-28 19:49:11.599967; 32.179266
2023-02-28 19:49:12.622313; 31.610684
2023-02-28 19:49:13.648448; 31.568082
2023-02-28 19:49:14.665081; 31.52548
2023-02-28 19:49:15.681225; 31.482878
2023-02-28 19:49:16.689196; 32.357052
2023-02-28 19:49:17.695102; 32.136188
2023-02-28 19:49:18.703892; 32.530316
2023-02-28 19:49:19.709644; 31.87296
2023-02-28 19:49:20.711401; 31.568082
2023-02-28 19:49:21.715372; 32.179266
2023-02-28 19:49:22.734099; 31.610684
2023-02-28 19:49:23.748792; 31.568082
2023-02-28 19:49:24.763705; 32.357052
2023-02-28 19:49:25.785238; 32.179266
2023-02-28 19:49:26.810298; 32.179266
2023-02-28 19:49:27.830699; 31.83012
2023-02-28 19:49:28.834290; 31.610684
2023-02-28 19:49:29.849271; 31.52548
2023-02-28 19:49:30.854808; 31.482878
2023-02-28 19:49:31.878299; 32.400368
2023-02-28 19:49:32.904854; 32.09311
2023-02-28 19:49:33.915306; 32.487
2023-02-28 19:49:34.943189; 31.9158
2023-02-28 19:49:35.972413; 31.83012
2023-02-28 19:49:36.979415; 32.136188
2023-02-28 19:49:37.991812; 31.482878
2023-02-28 19:49:39.006127; 31.52548
2023-02-28 19:49:40.011806; 32.050032
2023-02-28 19:49:41.028467; 32.271214
2023-02-28 19:49:42.049899; 32.357052
2023-02-28 19:49:43.057917; 31.78728
2023-02-28 19:49:44.058758; 31.74444
2023-02-28 19:49:45.081859; 31.7016
2023-02-28 19:49:46.108976; 31.482878
2023-02-28 19:49:47.133494; 32.27042
2023-02-28 19:49:48.154177; 31.440276
2023-02-28 19:49:49.155590; 32.313736
2023-02-28 19:49:50.181194; 32.227104
2023-02-28 19:49:51.182789; 31.87296
2023-02-28 19:49:52.207279; 32.400368
2023-02-28 19:49:53.217084; 31.482878
2023-02-28 19:49:54.237236; 31.700721
2023-02-28 19:49:55.264459; 31.615159
2023-02-28 19:49:56.289672; 31.572378
2023-02-28 19:49:57.297258; 32.536504
2023-02-28 19:49:58.306754; 31.92084
2023-02-28 19:49:59.310942; 31.96386
2023-02-28 19:50:00.318078; 31.92084
2023-02-28 19:50:01.324214; 31.743502
2023-02-28 19:50:02.333619; 32.493006
2023-02-28 19:50:03.341454; 31.572378
2023-02-28 19:50:04.350403; 31.572378
2023-02-28 19:50:05.371920; 32.184696
2023-02-28 19:50:06.372640; 32.098178
2023-02-28 19:50:07.379979; 32.536504
2023-02-28 19:50:08.400231; 31.65794
2023-02-28 19:50:09.402675; 31.615159
2023-02-28 19:50:10.403066; 31.65794
2023-02-28 19:50:11.420001; 31.572378
2023-02-28 19:50:12.438637; 32.184696
2023-02-28 19:50:13.442492; 32.09311
2023-02-28 19:50:14.443630; 31.963876
2023-02-28 19:50:15.448122; 31.963876
2023-02-28 19:50:16.460432; 54.166896
2023-02-28 19:50:17.471553; 42.762174
2023-02-28 19:50:18.493198; 31.440276
2023-02-28 19:50:19.504516; 31.440276
2023-02-28 19:50:20.514277; 31.695888
2023-02-28 19:50:21.537984; 32.400368
2023-02-28 19:50:22.539799; 32.400368
2023-02-28 19:50:23.559498; 31.52548
2023-02-28 19:50:24.561228; 31.7016
2023-02-28 19:50:25.567356; 31.52548
2023-02-28 19:50:26.585401; 32.050032
2023-02-28 19:50:27.606960; 31.482878
2023-02-28 19:50:28.630855; 32.313736
2023-02-28 19:50:29.647697; 32.141437
2023-02-28 19:50:30.654575; 31.87782
2023-02-28 19:50:31.677971; 32.493006
2023-02-28 19:50:32.682067; 31.615159
2023-02-28 19:50:33.701437; 31.615159
2023-02-28 19:50:34.709674; 31.572378
2023-02-28 19:50:35.714596; 31.095176
2023-02-28 19:50:36.735920; 32.140472
2023-02-28 19:50:37.751263; 31.7016
2023-02-28 19:50:38.774636; 31.61592
2023-02-28 19:50:39.783765; 31.355072
2023-02-28 19:50:40.792779; 31.225828
2023-02-28 19:50:41.798277; 31.8348
2023-02-28 19:50:42.818389; 31.092705
2023-02-28 19:50:43.835238; 31.092705
2023-02-28 19:50:44.853451; 31.92084
2023-02-28 19:50:45.856354; 31.482878
2023-02-28 19:50:46.868035; 32.443684
2023-02-28 19:50:47.877729; 31.355072
2023-02-28 19:50:48.895885; 31.095176
2023-02-28 19:50:49.907216; 31.052812
2023-02-28 19:50:50.912081; 31.65876
2023-02-28 19:50:51.915670; 31.095176
2023-02-28 19:50:52.935122; 31.74444
2023-02-28 19:50:53.943679; 31.920798
2023-02-28 19:50:54.957681; 31.440276
2023-02-28 19:50:55.979460; 31.74444
2023-02-28 19:50:56.997549; 31.440276
2023-02-28 19:50:58.014950; 31.353454
2023-02-28 19:50:59.035805; 31.13754
2023-02-28 19:51:00.059098; 31.83012
2023-02-28 19:51:01.082652; 31.92084
2023-02-28 19:51:02.093391; 31.52548
2023-02-28 19:51:03.093967; 31.438538
2023-02-28 19:51:04.122230; 31.438538
2023-02-28 19:51:05.144318; 31.26837
2023-02-28 19:51:06.157959; 31.135008
2023-02-28 19:51:07.182566; 31.135008
2023-02-28 19:51:08.200870; 31.829064
2023-02-28 19:51:09.213621; 32.449508
2023-02-28 19:51:10.227380; 31.568082
2023-02-28 19:51:11.253489; 31.264632
2023-02-28 19:51:12.264187; 31.568082
2023-02-28 19:51:13.289373; 31.306996
2023-02-28 19:51:14.298948; 31.088988
2023-02-28 19:51:15.299696; 65.47856
2023-02-28 19:51:16.316784; 31.56118
2023-02-28 19:51:17.338523; 32.006954
2023-02-28 19:51:18.366303; 31.87296
2023-02-28 19:51:19.382789; 32.265422
2023-02-28 19:51:20.385468; 31.34936
2023-02-28 19:51:21.408832; 32.400368
2023-02-28 19:51:22.426021; 31.222268
2023-02-28 19:51:23.439815; 31.610684
2023-02-28 19:51:24.457519; 31.518816
2023-02-28 19:51:25.461992; 31.9158
2023-02-28 19:51:26.485873; 31.83012
2023-02-28 19:51:27.506978; 31.482878
2023-02-28 19:51:28.514922; 31.397674
2023-02-28 19:51:29.518903; 31.476452
2023-02-28 19:51:30.536650; 31.046862
2023-02-28 19:51:31.560099; 31.004736
2023-02-28 19:51:32.590111; 31.96386
2023-02-28 19:51:33.618484; 31.568082
2023-02-28 19:51:34.625774; 31.482878
2023-02-28 19:51:35.638903; 52.946432
2023-02-28 19:51:36.670095; 54.291132
2023-02-28 19:51:37.691095; 68.52258
2023-02-28 19:51:38.695003; 56.12992
2023-02-28 19:51:39.710378; 33.781482
2023-02-28 19:51:40.734379; 32.09311
2023-02-28 19:51:41.746773; 31.87296
2023-02-28 19:51:42.756059; 32.227955
2023-02-28 19:51:43.760279; 32.580002
2023-02-28 19:51:44.767228; 32.580002
2023-02-28 19:51:45.774397; 31.568082
2023-02-28 19:51:46.787129; 31.52548
2023-02-28 19:51:47.788017; 32.222344
2023-02-28 19:51:48.788471; 32.666998
2023-02-28 19:51:49.816009; 31.87296
2023-02-28 19:51:50.832249; 31.83012
2023-02-28 19:51:51.856553; 31.568082
2023-02-28 19:51:52.885981; 32.314473
2023-02-28 19:51:53.919567; 31.48108
2023-02-28 19:51:54.932470; 31.65794
2023-02-28 19:51:55.937423; 31.957407
2023-02-28 19:51:56.947938; 32.271214
2023-02-28 19:51:57.961776; 32.271214
2023-02-28 19:51:58.986633; 31.96386
2023-02-28 19:52:00.019264; 31.700721
2023-02-28 19:52:01.046116; 31.92084
2023-02-28 19:52:02.059185; 31.615159
2023-02-28 19:52:03.077102; 32.314473
2023-02-28 19:52:04.110937; 32.314473
2023-02-28 19:52:05.129834; 32.141437
2023-02-28 19:52:06.132614; 31.92084
2023-02-28 19:52:07.149182; 31.87782
2023-02-28 19:52:08.165162; 32.184696
2023-02-28 19:52:09.167404; 31.615159
2023-02-28 19:52:10.171885; 31.615159
2023-02-28 19:52:11.184701; 31.615159
2023-02-28 19:52:12.199314; 32.357732
2023-02-28 19:52:13.210137; 32.493006
2023-02-28 19:52:14.220216; 32.141437
2023-02-28 19:52:15.234207; 31.92084
2023-02-28 19:52:16.246746; 31.743502
2023-02-28 19:52:17.265049; 31.78728
2023-02-28 19:52:18.287217; 32.493006
2023-02-28 19:52:19.306181; 32.227955
2023-02-28 19:52:20.323919; 32.314473
2023-02-28 19:52:21.344207; 32.184696
2023-02-28 19:52:22.356378; 32.141437
2023-02-28 19:52:23.365143; 32.493006
2023-02-28 19:52:24.371710; 31.743502
2023-02-28 19:52:25.390191; 31.700721
2023-02-28 19:52:26.406022; 31.65794
2023-02-28 19:52:27.432294; 31.615159
2023-02-28 19:52:28.437664; 32.536504
2023-02-28 19:52:29.452554; 32.227955
2023-02-28 19:52:30.474375; 32.00688
2023-02-28 19:52:31.505218; 31.87782
2023-02-28 19:52:32.505562; 31.957407
2023-02-28 19:52:33.535437; 32.265422
2023-02-28 19:52:34.545634; 31.52548
2023-02-28 19:52:35.556777; 32.314473
2023-02-28 19:52:36.586005; 32.227955
2023-02-28 19:52:37.596428; 32.536504
2023-02-28 19:52:38.625849; 32.00688
2023-02-28 19:52:39.626382; 32.536504
2023-02-28 19:52:40.642804; 31.615159
2023-02-28 19:52:41.652258; 31.615159
2023-02-28 19:52:42.674283; 32.227955
2023-02-28 19:52:43.682492; 32.362512
2023-02-28 19:52:44.709354; 32.098178
2023-02-28 19:52:45.715684; 31.92084
2023-02-28 19:52:46.728431; 31.8348
2023-02-28 19:52:47.756747; 32.671539
2023-02-28 19:52:48.782873; 31.482878
2023-02-28 19:52:49.808104; 32.184696
2023-02-28 19:52:50.836708; 31.615159
2023-02-28 19:52:51.838011; 32.449508
2023-02-28 19:52:52.849879; 32.666998
2023-02-28 19:52:53.865974; 32.00688
2023-02-28 19:52:54.874849; 31.96386
2023-02-28 19:52:55.902357; 31.700721
2023-02-28 19:52:56.910179; 31.65794
2023-02-28 19:52:57.912328; 33.378072
2023-02-28 19:52:58.938749; 31.482878
2023-02-28 19:52:59.962258; 32.09311
2023-02-28 19:53:00.964803; 32.136188
2023-02-28 19:53:01.990212; 32.136188
2023-02-28 19:53:03.016017; 32.621946
